case_id,policy_id,cluster,t,state,next_state,action,group,item_id,reward,cost,x1,x2,target_prob,behavior_prob,source_id
public-018,P0,1,2,1,0,3,1,17012,-0.407723147513,1.268778649324,-0.004036709137,0.336588393923,0.135102693064,0.195000000000,538524
public-018,P0,1,3,0,1,0,0,17013,-0.419860603548,0.735110999930,-0.147498124150,0.000000000000,0.208498533918,0.195000000000,538520
public-018,P0,1,4,1,3,2,1,17014,-0.276006332143,1.101729851595,-0.063410905216,0.336588393923,0.128312117079,0.160000000000,538558
public-018,P0,1,5,3,2,1,1,17015,-0.752783485306,0.833925625630,0.170915546366,0.056448003224,0.117366547978,0.195000000000,538525
public-018,P0,1,6,2,3,2,0,17016,-0.723869919783,1.050234195501,0.340042571663,0.363718970730,0.181372565673,0.195000000000,538524
public-018,P0,1,7,3,1,0,1,17017,-0.437588364528,0.672462298690,0.288475563586,0.056448003224,0.081825233598,0.160000000000,538634
public-018,P0,2,0,3,1,3,0,17020,-0.056399906714,1.182914771538,0.450000000000,0.056448003224,0.150670424992,0.160000000000,538524
public-018,P0,2,1,1,0,2,0,17021,-0.313470597814,1.223494395094,0.335075576467,0.336588393923,0.158378816360,0.195000000000,538636
public-018,P0,2,2,0,1,2,1,17022,-0.591066622949,0.975272854720,0.095963290863,0.000000000000,0.110853491745,0.160000000000,538524
public-018,P0,2,3,1,3,1,0,17023,-0.390561204645,0.779410068773,-0.047498124150,0.336588393923,0.171075720138,0.160000000000,538566
public-018,P0,2,4,3,2,0,0,17024,-0.563361902109,0.757964648410,0.036589094784,0.056448003224,0.100714668436,0.195000000000,538566
public-018,P0,2,5,2,3,0,1,17025,-0.712390905478,0.764712102753,0.270915546366,0.363718970730,0.096300757315,0.160000000000,538597
public-018,P0,2,6,3,1,3,0,17026,-0.858614800852,1.270093696118,0.440042571663,0.056448003224,0.148818515424,0.160000000000,538524
public-018,P0,2,7,1,0,2,0,17027,-0.418945994898,1.012141155809,0.388475563586,0.336588393923,0.154842956365,0.195000000000,538638
public-018,P0,3,0,0,3,0,0,17030,-0.066790589340,0.835627999876,0.550000000000,0.000000000000,0.249547891393,0.265000000000,538524
public-018,P0,3,1,3,0,0,1,17031,-0.217884235504,0.760071470291,0.435075576467,0.056448003224,0.120309728178,0.230000000000,538625
public-018,P0,3,2,0,2,2,0,17032,-0.560911012652,1.312167993538,0.195963290863,0.000000000000,0.135102693064,0.195000000000,538524
public-018,P0,3,3,2,1,2,0,17033,-0.363984497014,1.220292894763,0.052501875850,0.363718970730,0.283344161479,0.265000000000,538566
public-018,P0,3,4,1,2,2,1,17034,-0.280438428681,1.158171419345,0.136589094784,0.336588393923,0.184448668301,0.230000000000,538576
public-018,P0,3,5,2,0,0,0,17035,-0.463191182537,0.770965516308,0.370915546366,0.363718970730,0.117366547978,0.195000000000,538518
public-018,P0,3,6,0,3,0,0,17036,-0.316978613941,0.925836291476,0.540042571663,0.000000000000,0.246480666172,0.265000000000,538529
public-018,P0,3,7,3,0,0,1,17037,-0.041127988173,0.947168262248,0.488475563586,0.056448003224,0.117623773296,0.230000000000,538524
public-018,P1,0,0,2,3,3,1,17100,0.162250252705,0.967545918150,0.250000000000,0.283718970730,0.282493982730,0.195000000000,538638
public-018,P1,0,1,3,1,1,0,17101,-0.471840426905,0.793561353841,0.135075576467,-0.023551996776,0.206207573854,0.160000000000,538637
public-018,P1,0,2,1,0,0,0,17102,-0.796062387835,0.524212961809,-0.104036709137,0.256588393923,0.209057348989,0.195000000000,538524
public-018,P1,0,3,0,1,1,1,17103,-0.588210822111,0.795353628755,-0.247498124150,-0.080000000000,0.284199891739,0.195000000000,538635
public-018,P1,0,4,1,3,3,0,17104,-0.936279569247,1.046089614785,-0.163410905216,0.256588393923,0.201661383045,0.160000000000,538524
public-018,P1,0,5,3,2,2,0,17105,-0.861505290431,0.753839978364,0.070915546366,-0.023551996776,0.211694167372,0.195000000000,538625
public-018,P1,0,6,2,3,3,1,17106,-0.118104104517,1.130200255980,0.240042571663,0.283718970730,0.287590957944,0.195000000000,538524
public-018,P1,0,7,3,1,1,0,17107,-0.287265368037,0.770900483676,0.188475563586,-0.023551996776,0.197193173995,0.160000000000,538566
public-018,P1,1,0,3,1,0,1,17110,0.266401407626,0.600141368724,0.350000000000,-0.023551996776,0.231789934548,0.160000000000,538524
public-018,P1,1,1,1,0,3,1,17111,-0.612150746120,1.246025080958,0.235075576467,0.256588393923,0.251315480635,0.195000000000,538566
public-018,P1,1,2,0,1,3,0,17112,-0.895592017706,1.157935762165,-0.004036709137,-0.080000000000,0.171534235068,0.160000000000,538524
public-018,P1,1,3,1,3,2,1,17113,-0.475241471549,1.086614296600,-0.147498124150,0.256588393923,0.233189654760,0.160000000000,538524
public-018,P1,1,4,3,2,1,1,17114,-1.019409228730,0.790998493119,-0.063410905216,-0.023551996776,0.245774810586,0.195000000000,538566
public-018,P1,1,5,2,3,1,0,17115,-0.585548349079,0.899325766749,0.170915546366,0.283718970730,0.173697778356,0.160000000000,538529
public-018,P1,1,6,3,1,0,1,17116,-0.387956653670,0.734466004537,0.340042571663,-0.023551996776,0.235972068056,0.160000000000,538527
public-018,P1,1,7,1,0,3,1,17117,-0.349125823106,1.161297908217,0.288475563586,0.256588393923,0.240329180806,0.195000000000,538566
public-018,P1,2,0,0,3,1,1,17120,-0.066904657528,0.955554391690,0.450000000000,-0.080000000000,0.383902079094,0.265000000000,538638
public-018,P1,2,1,3,0,1,0,17121,-0.595023117003,0.785441236739,0.335075576467,-0.023551996776,0.296423387416,0.230000000000,538524
public-018,P1,2,2,0,2,3,1,17122,-0.363094793460,1.150589371784,0.095963290863,-0.080000000000,0.209057348989,0.195000000000,538566
public-018,P1,2,3,2,1,3,1,17123,-0.584949472478,1.273550595979,-0.047498124150,0.283718970730,0.386220365697,0.265000000000,538518
public-018,P1,2,4,1,2,3,0,17124,-0.818788645691,1.257312668075,0.036589094784,0.256588393923,0.289888238127,0.230000000000,538626
public-018,P1,2,5,2,0,1,1,17125,-0.969681551913,0.837501181111,0.270915546366,0.283718970730,0.211694167372,0.195000000000,538566
public-018,P1,2,6,0,3,1,1,17126,-0.321455182816,0.842991441689,0.440042571663,-0.080000000000,0.390828737718,0.265000000000,538626
public-018,P1,2,7,3,0,1,0,17127,-0.721599697960,0.967017652255,0.388475563586,-0.023551996776,0.283465187617,0.230000000000,538521
public-018,P1,3,0,1,2,2,1,17130,0.277375960145,1.344193458746,0.550000000000,0.256588393923,0.333198030912,0.230000000000,538630
public-018,P1,3,1,2,0,0,0,17131,-0.649820271670,0.761820716365,0.435075576467,0.283718970730,0.161856322711,0.195000000000,538524
public-018,P1,3,2,0,3,3,0,17132,-0.891643935820,1.409013941763,0.195963290863,-0.080000000000,0.246580462910,0.230000000000,538524
public-018,P1,3,3,3,0,0,1,17133,-0.559871697853,0.829464631917,0.052501875850,-0.023551996776,0.335210128718,0.230000000000,538635
public-018,P1,3,4,0,2,2,0,17134,-0.900859750048,1.199670513669,0.136589094784,-0.080000000000,0.245774810586,0.195000000000,538524
public-018,P1,3,5,2,1,1,0,17135,-0.958130232167,1.155385590322,0.370915546366,0.283718970730,0.249690556387,0.230000000000,538637
public-018,P1,3,6,1,2,2,1,17136,-0.149300323878,1.303642777116,0.540042571663,0.256588393923,0.339209847831,0.230000000000,538566
public-018,P1,3,7,2,0,0,0,17137,-0.532699520635,0.906557012062,0.488475563586,0.283718970730,0.154780745488,0.195000000000,538566
public-018,P2,0,0,3,1,1,0,17200,-0.712038660270,0.618865596025,0.250000000000,-0.103551996776,0.376331608167,0.160000000000,538521
public-018,P2,0,1,1,0,0,0,17201,-0.408575676245,0.570394020340,0.135075576467,0.176588393923,0.256696059969,0.195000000000,538630
public-018,P2,0,2,0,1,0,1,17202,-0.804238127727,0.447323916958,-0.104036709137,-0.160000000000,0.247346197733,0.160000000000,538524
public-018,P2,0,3,1,3,3,0,17203,-1.132705349166,1.165909972190,-0.247498124150,0.176588393923,0.398840772672,0.160000000000,538566
public-018,P2,0,4,3,2,2,0,17204,-0.692307119281,0.877536658585,-0.163410905216,-0.103551996776,0.384089449260,0.195000000000,538630
public-018,P2,0,5,2,3,2,1,17205,-0.789105668508,0.828437207027,0.070915546366,0.203718970730,0.251135097185,0.160000000000,538524
public-018,P2,0,6,3,1,1,0,17206,-0.807507048391,0.748235457887,0.240042571663,-0.103551996776,0.401609283444,0.160000000000,538524
public-018,P2,0,7,1,0,0,0,17207,-0.968085491637,0.411704490605,0.188475563586,0.176588393923,0.240321360012,0.195000000000,538635
public-018,P2,1,0,0,3,2,0,17210,-0.150212128337,0.908923331303,0.350000000000,-0.160000000000,0.623299226026,0.265000000000,538566
public-018,P2,1,1,3,0,2,1,17211,-0.590050200245,0.967187449321,0.235075576467,-0.103551996776,0.470112716994,0.230000000000,538524
public-018,P2,1,2,0,2,0,0,17212,-1.008673269557,0.718775944667,-0.004036709137,-0.160000000000,0.301453178488,0.195000000000,538566
public-018,P2,1,3,2,1,0,0,17213,-1.112684547864,0.729092444609,-0.147498124150,0.203718970730,0.660580029739,0.265000000000,538576
public-018,P2,1,4,1,2,0,1,17214,-1.094628016221,0.737127664382,-0.063410905216,0.176588393923,0.291766906070,0.230000000000,538629
public-018,P2,1,5,2,0,2,0,17215,-0.927757722643,0.845243465079,0.170915546366,0.203718970730,0.306070899694,0.195000000000,538524
public-018,P2,1,6,0,3,2,0,17216,-0.759259338099,0.955753798420,0.340042571663,-0.160000000000,0.665165375703,0.265000000000,538532
public-018,P2,1,7,3,0,2,1,17217,-0.719204921188,0.977210786241,0.288475563586,-0.103551996776,0.440124120022,0.230000000000,538566
public-018,P2,2,0,1,2,3,0,17220,-0.397477067784,1.319039304536,0.450000000000,0.176588393923,0.540976686740,0.230000000000,538524
public-018,P2,2,1,2,0,1,1,17221,-0.309802436029,0.796976108118,0.335075576467,0.203718970730,0.398573825278,0.195000000000,538566
public-018,P2,2,2,0,3,0,1,17222,-0.469227354562,0.827662875468,0.095963290863,-0.160000000000,0.355560159242,0.230000000000,538566
public-018,P2,2,3,3,0,1,0,17223,-0.698719638675,0.836230583212,-0.047498124150,-0.103551996776,0.573333610717,0.230000000000,538634
public-018,P2,2,4,0,2,3,1,17224,-0.921512080188,1.298694810830,0.036589094784,-0.160000000000,0.384089449260,0.195000000000,538593
public-018,P2,2,5,2,1,2,1,17225,-0.580173614645,1.105692356381,0.270915546366,0.203718970730,0.361006702203,0.230000000000,538634
public-018,P2,2,6,1,2,3,0,17226,-0.812177890520,1.202373380429,0.440042571663,0.176588393923,0.577313344950,0.230000000000,538566
public-018,P2,2,7,2,0,1,1,17227,-0.678202151902,1.024698580145,0.388475563586,0.203718970730,0.373148710453,0.195000000000,538638
public-018,P2,3,0,2,0,0,0,17230,-0.704217805899,0.787465312141,0.550000000000,0.203718970730,0.458654147453,0.195000000000,538524
public-018,P2,3,1,0,3,3,0,17231,-0.359645958279,1.350239509483,0.435075576467,-0.160000000000,0.470112716994,0.230000000000,538524
public-018,P2,3,2,3,0,3,1,17232,-0.906163759493,1.305400792972,0.195963290863,-0.103551996776,0.301453178488,0.195000000000,538566
public-018,P2,3,3,0,2,2,0,17233,-0.736852532705,1.156958211159,0.052501875850,-0.160000000000,0.486087191695,0.195000000000,538626
public-018,P2,3,4,2,1,1,0,17234,-0.952631606047,1.049527421452,0.136589094784,0.203718970730,0.453028581178,0.230000000000,538520
public-018,P2,3,5,1,2,1,1,17235,-0.816928333381,0.903584193158,0.370915546366,0.176588393923,0.306070899694,0.195000000000,538566
public-018,P2,3,6,2,0,0,0,17236,-0.911046490888,0.746818886545,0.540042571663,0.203718970730,0.489461314197,0.195000000000,538566
public-018,P2,3,7,0,3,3,0,17237,-1.002656992266,1.507220194402,0.488475563586,-0.160000000000,0.440124120022,0.230000000000,538524
public-018,P3,0,0,0,3,3,1,17300,-0.449349524083,0.899697976442,0.250000000000,-0.240000000000,1.043186964082,0.265000000000,538638
public-018,P3,0,1,3,0,3,0,17301,-1.000625901627,1.072232356953,0.135075576467,-0.183551996776,0.744987857713,0.230000000000,538524
public-018,P3,0,2,0,2,1,1,17302,-0.298103171846,0.541956553134,-0.104036709137,-0.240000000000,0.447415845933,0.195000000000,538566
public-018,P3,0,3,2,1,1,1,17303,-1.239822428828,0.639576829532,-0.247498124150,0.123718970730,1.083969507067,0.265000000000,538638
public-018,P3,0,4,1,2,1,0,17304,-1.132071464655,0.685821164618,-0.163410905216,0.096588393923,0.714020142797,0.230000000000,538524
public-018,P3,0,5,2,0,3,1,17305,-0.428217840579,0.919799415620,0.070915546366,0.123718970730,0.455156935648,0.195000000000,538524
public-018,P3,0,6,0,3,3,1,17306,-0.936104611248,1.076983277548,0.240042571663,-0.240000000000,1.105902304189,0.265000000000,538566
public-018,P3,0,7,3,0,3,0,17307,-0.949166585825,0.895091736264,0.188475563586,-0.183551996776,0.683734755210,0.230000000000,538626
public-018,P3,1,0,1,2,0,1,17310,-0.790493844721,0.678099687875,0.350000000000,0.096588393923,0.905407553731,0.230000000000,538524
public-018,P3,1,1,2,0,2,0,17311,-0.714507733712,0.937682020950,0.235075576467,0.123718970730,0.631620140235,0.195000000000,538524
public-018,P3,1,2,0,3,1,0,17312,-0.568980250101,0.902612463560,-0.004036709137,-0.240000000000,0.527721254178,0.230000000000,538518
public-018,P3,1,3,3,0,2,1,17313,-1.234781312919,0.920176945778,-0.147498124150,-0.183551996776,0.940803723115,0.230000000000,538532
public-018,P3,1,4,0,2,0,0,17314,-0.836998560429,0.526373150105,-0.063410905216,-0.240000000000,0.389877046013,0.195000000000,538629
public-018,P3,1,5,2,1,3,0,17315,-0.500711515313,1.047358342873,0.170915546366,0.123718970730,0.536851770252,0.230000000000,538558
public-018,P3,1,6,1,2,0,1,17316,-0.803313627621,0.569555182031,0.340042571663,0.096588393923,0.959839735711,0.230000000000,538566
public-018,P3,1,7,2,0,2,0,17317,-1.115506240304,0.955720276495,0.288475563586,0.123718970730,0.579688162026,0.195000000000,538629
public-018,P3,2,0,2,0,1,1,17320,-0.374657686622,0.999612012795,0.450000000000,0.123718970730,0.767628143381,0.195000000000,538518
public-018,P3,2,1,0,3,0,1,17321,-0.625919111358,0.668520464323,0.335075576467,-0.240000000000,0.479799313632,0.230000000000,538533
public-018,P3,2,2,3,0,0,0,17322,-0.460957345013,0.830479421173,0.095963290863,-0.183551996776,0.447415845933,0.195000000000,538566
public-018,P3,2,3,0,2,3,1,17323,-1.082828458667,1.378832583004,-0.047498124150,-0.240000000000,0.797637939163,0.195000000000,538566
public-018,P3,2,4,2,1,2,1,17324,-0.876141947020,1.199876822151,0.036589094784,0.123718970730,0.714020142797,0.230000000000,538634
public-018,P3,2,5,1,2,2,0,17325,-0.750716426083,0.953100283785,0.270915546366,0.096588393923,0.455156935648,0.195000000000,538524
public-018,P3,2,6,2,0,1,1,17326,-0.669353299333,0.869214692130,0.440042571663,0.123718970730,0.813777167233,0.195000000000,538524
public-018,P3,2,7,0,3,0,1,17327,-0.644399156692,0.614306266999,0.388475563586,-0.240000000000,0.440350084716,0.230000000000,538566
public-018,P3,3,0,3,2,2,1,17330,-0.833869720299,1.311368581840,0.550000000000,-0.183551996776,0.629848733031,0.160000000000,538636
public-018,P3,3,1,2,3,2,0,17331,-0.906521937756,1.166479040336,0.435075576467,0.123718970730,0.858355575191,0.265000000000,538566
public-018,P3,3,2,3,1,0,1,17332,-0.348417167930,0.851185528213,0.195963290863,-0.183551996776,0.527721254178,0.230000000000,538626
public-018,P3,3,3,1,0,0,1,17333,-0.736772023381,0.778649962412,0.052501875850,0.096588393923,0.654472155210,0.160000000000,538566
public-018,P3,3,4,0,1,0,0,17334,-1.105302410552,0.955765382146,0.136589094784,-0.240000000000,0.529832908684,0.265000000000,538524
public-018,P3,3,5,1,3,2,1,17335,-0.971556561686,1.245445234432,0.370915546366,0.096588393923,0.536851770252,0.230000000000,538566
public-018,P3,3,6,3,2,2,1,17336,-0.702441722268,1.309411971057,0.540042571663,-0.183551996776,0.667714598756,0.160000000000,538524
public-018,P3,3,7,2,3,2,0,17337,-0.711855210085,1.344528417470,0.488475563586,0.123718970730,0.787781348395,0.265000000000,538634
public-019,P0,0,0,2,1,2,0,18000,-0.576168566469,0.752514920540,0.250000000000,0.363718970730,0.161929975536,0.160000000000,538524
public-019,P0,0,1,1,2,2,1,18001,-0.033846456591,0.714091538430,0.135075576467,0.336588393923,0.228781053065,0.265000000000,538566
public-019,P0,0,2,2,0,0,0,18002,-0.717239815366,0.506617418529,-0.104036709137,0.363718970730,0.158382304640,0.230000000000,538529
public-019,P0,0,3,0,3,0,0,18003,-0.832307449421,0.423724872017,-0.247498124150,0.000000000000,0.159886743345,0.160000000000,538527
public-019,P0,0,4,3,0,0,1,18004,-0.122035585315,0.380061895168,-0.163410905216,0.056448003224,0.128000247006,0.265000000000,538566
public-019,P0,0,5,0,2,2,0,18005,-0.355158035584,0.772116240063,0.070915546366,0.000000000000,0.137776532093,0.230000000000,538566
public-019,P0,0,6,2,1,2,0,18006,-0.628049983322,0.755818655189,0.240042571663,0.363718970730,0.158314834725,0.160000000000,538558
public-019,P0,0,7,1,2,2,1,18007,-0.064098921790,0.723560612854,0.188475563586,0.336588393923,0.226045092120,0.265000000000,538524
public-019,P0,1,0,3,0,3,0,18010,-0.319501903792,1.249583936960,0.350000000000,0.056448003224,0.268196521981,0.265000000000,538518
public-019,P0,1,1,0,2,1,1,18011,-0.090935648315,0.697439581883,0.235075576467,0.000000000000,0.198564687566,0.230000000000,538626
public-019,P0,1,2,2,1,0,1,18012,-0.850260914285,0.486227694750,-0.004036709137,0.363718970730,0.182483959693,0.265000000000,538566
public-019,P0,1,3,1,2,1,0,18013,-0.727495961581,0.811801000246,-0.147498124150,0.336588393923,0.264812418664,0.265000000000,538626
public-019,P0,1,4,2,0,3,1,18014,-0.193563089608,1.271766158104,-0.063410905216,0.363718970730,0.172497315941,0.230000000000,538521
public-019,P0,1,5,0,3,2,1,18015,-0.800698258697,0.928034993651,0.170915546366,0.000000000000,0.158742526107,0.265000000000,538630
public-019,P0,1,6,3,0,3,0,18016,-0.659337972975,1.251645470652,0.340042571663,0.056448003224,0.262208945013,0.265000000000,538524
public-019,P0,1,7,0,2,1,1,18017,0.150838039134,0.654882195131,0.288475563586,0.000000000000,0.196190079953,0.230000000000,538566
public-019,P0,2,0,0,2,0,0,18020,-0.567744156627,0.867772544434,0.450000000000,0.000000000000,0.232774339833,0.230000000000,538635
public-019,P0,2,1,2,1,3,0,18021,0.047579161446,1.229504185213,0.335075576467,0.363718970730,0.228781053065,0.265000000000,538524
public-019,P0,2,2,1,2,3,1,18022,-0.858981833340,1.358782507870,0.095963290863,0.336588393923,0.158382304640,0.230000000000,538637
public-019,P0,2,3,2,0,2,0,18023,-0.688885152079,1.022567154618,-0.047498124150,0.363718970730,0.229837193558,0.230000000000,538566
public-019,P0,2,4,0,3,1,0,18024,-0.404975875155,1.042238762511,0.036589094784,0.000000000000,0.198746907497,0.265000000000,538566
public-019,P0,2,5,3,0,1,1,18025,-0.600934352638,0.955557245812,0.270915546366,0.056448003224,0.137776532093,0.230000000000,538524
public-019,P0,2,6,0,2,0,0,18026,-0.195400725428,0.605031404622,0.440042571663,0.000000000000,0.227577574917,0.230000000000,538566
public-019,P0,2,7,2,1,3,0,18027,-0.018690884812,1.329223138261,0.388475563586,0.363718970730,0.226045092120,0.265000000000,538576
public-019,P0,3,0,1,0,1,0,18030,0.024101818350,0.954747489512,0.550000000000,0.336588393923,0.197352157684,0.195000000000,538566
public-019,P0,3,1,0,1,1,1,18031,-0.013069586914,0.968309276106,0.435075576467,0.000000000000,0.138131956567,0.160000000000,538566
public-019,P0,3,2,1,3,3,0,18032,-0.848188104112,1.436250807856,0.195963290863,0.336588393923,0.182483959693,0.265000000000,538626
public-019,P0,3,3,3,2,3,0,18033,-0.392723426161,1.522343035198,0.052501875850,0.056448003224,0.194861968451,0.195000000000,538518
public-019,P0,3,4,2,3,3,1,18034,-0.609521412506,1.252573736375,0.136589094784,0.363718970730,0.119998132829,0.160000000000,538524
public-019,P0,3,5,3,1,1,0,18035,-0.442529189070,0.965538623576,0.370915546366,0.056448003224,0.158742526107,0.265000000000,538566
public-019,P0,3,6,1,0,1,0,18036,-0.716482119667,0.997576721642,0.540042571663,0.336588393923,0.192946204821,0.195000000000,538566
public-019,P0,3,7,0,1,1,1,18037,0.140469819647,0.895701334482,0.488475563586,0.000000000000,0.136480055620,0.160000000000,538634
public-019,P1,0,0,3,0,0,1,18100,-0.294852869810,0.378855008331,0.250000000000,-0.023551996776,0.425574198465,0.265000000000,538576
public-019,P1,0,1,0,2,2,0,18101,-0.255437626402,0.804807923816,0.135075576467,-0.080000000000,0.307258177050,0.230000000000,538629
public-019,P1,0,2,2,1,1,0,18102,-0.886579154947,0.530199678295,-0.104036709137,0.283718970730,0.248739982073,0.265000000000,538524
public-019,P1,0,3,1,2,2,1,18103,-0.339138122837,0.826427111896,-0.247498124150,0.256588393923,0.416191703567,0.265000000000,538532
public-019,P1,0,4,2,0,0,0,18104,-0.953400851314,0.595321102364,-0.163410905216,0.283718970730,0.200381365174,0.230000000000,538566
public-019,P1,0,5,0,3,3,0,18105,-0.844303683044,1.078713072965,0.070915546366,-0.080000000000,0.251707941497,0.265000000000,538566
public-019,P1,0,6,3,0,0,1,18106,-0.578145312242,0.493636400954,0.240042571663,-0.023551996776,0.406970148559,0.265000000000,538626
public-019,P1,0,7,0,2,2,0,18107,-0.188837561701,0.755245687900,0.188475563586,-0.080000000000,0.313252481736,0.230000000000,538518
public-019,P1,1,0,0,2,1,1,18110,0.159577874681,0.815453739160,0.350000000000,-0.080000000000,0.369366285460,0.230000000000,538634
public-019,P1,1,1,2,1,0,1,18111,-0.437509982704,0.663052753885,0.235075576467,0.283718970730,0.227998460976,0.265000000000,538593
public-019,P1,1,2,1,2,0,0,18112,-0.728317890732,0.669013457110,-0.004036709137,0.256588393923,0.215887531610,0.230000000000,538634
public-019,P1,1,3,2,0,3,1,18113,-0.549219936508,1.257722569635,-0.147498124150,0.283718970730,0.361222988001,0.230000000000,538566
public-019,P1,1,4,0,3,2,1,18114,-0.557051241961,0.890863976150,-0.063410905216,-0.080000000000,0.358480008360,0.265000000000,538638
public-019,P1,1,5,3,0,2,0,18115,-0.877549923021,1.011228528831,0.170915546366,-0.023551996776,0.218463496393,0.230000000000,538524
public-019,P1,1,6,0,2,1,1,18116,-0.326695460805,0.752290147566,0.340042571663,-0.080000000000,0.353219374221,0.230000000000,538566
public-019,P1,1,7,2,1,0,1,18117,-0.681685985792,0.730587203316,0.288475563586,0.283718970730,0.232446486594,0.265000000000,538638
public-019,P1,2,0,1,0,2,1,18120,-0.421664924532,1.198782970094,0.450000000000,0.256588393923,0.313158372456,0.195000000000,538626
public-019,P1,2,1,0,1,2,0,18121,-0.523494468369,1.114773283634,0.335075576467,-0.080000000000,0.213744818817,0.160000000000,538520
public-019,P1,2,2,1,3,0,1,18122,-0.978715109951,0.733930773154,0.095963290863,0.256588393923,0.248739982073,0.265000000000,538566
public-019,P1,2,3,3,2,0,1,18123,-0.401473006040,0.720548303808,-0.047498124150,-0.023551996776,0.306254272436,0.195000000000,538566
public-019,P1,2,4,2,3,0,0,18124,-0.923259373710,0.602835822788,0.036589094784,0.283718970730,0.139395732295,0.160000000000,538524
public-019,P1,2,5,3,1,2,1,18125,-0.609928806448,1.008655286069,0.270915546366,-0.023551996776,0.251707941497,0.265000000000,538524
public-019,P1,2,6,1,0,2,1,18126,-0.090004911109,1.029730907891,0.440042571663,0.256588393923,0.299468599883,0.195000000000,538518
public-019,P1,2,7,0,1,2,0,18127,-0.715852926390,1.072762462732,0.388475563586,-0.080000000000,0.217914769903,0.160000000000,538532
public-019,P1,3,0,2,3,3,1,18130,-0.341268804436,1.477871578167,0.550000000000,0.283718970730,0.256950459451,0.160000000000,538629
public-019,P1,3,1,3,1,1,0,18131,-0.807759999574,1.051541755232,0.435075576467,-0.023551996776,0.354014856166,0.265000000000,538566
public-019,P1,3,2,1,0,0,0,18132,-0.549992599807,0.972908130743,0.195963290863,0.256588393923,0.150182630685,0.160000000000,538525
public-019,P1,3,3,0,1,1,1,18133,-0.728511533535,0.908245950492,0.052501875850,-0.080000000000,0.251285556870,0.160000000000,538641
public-019,P1,3,4,1,3,3,0,18134,-0.786032162652,1.513501363155,0.136589094784,0.256588393923,0.358480008360,0.265000000000,538518
public-019,P1,3,5,3,2,2,0,18135,-0.500121283987,1.174878195326,0.370915546366,-0.023551996776,0.151974606187,0.160000000000,538533
public-019,P1,3,6,2,3,3,1,18136,-0.279200654656,1.378295473213,0.540042571663,0.283718970730,0.245717825545,0.160000000000,538566
public-019,P1,3,7,3,1,1,0,18137,-0.161331407117,0.902418525457,0.488475563586,-0.023551996776,0.360921337653,0.265000000000,538566
public-019,P2,0,0,0,2,2,0,18200,-0.668442934823,0.753961011586,0.250000000000,-0.160000000000,0.585796517400,0.230000000000,538532
public-019,P2,0,1,2,1,1,0,18201,-0.896591251153,0.741412929458,0.135075576467,0.203718970730,0.510476690435,0.265000000000,538629
public-019,P2,0,2,1,2,1,1,18202,-0.767890870140,0.574939508551,-0.104036709137,0.176588393923,0.369247726733,0.230000000000,538558
public-019,P2,0,3,2,0,0,0,18203,-0.949839262312,0.511925288188,-0.247498124150,0.203718970730,0.564508373297,0.230000000000,538566
public-019,P2,0,4,0,3,3,0,18204,-1.098366780678,0.961540212978,-0.163410905216,-0.160000000000,0.518296276384,0.265000000000,538629
public-019,P2,0,5,3,0,3,1,18205,-0.818899380623,0.919131275600,0.070915546366,-0.103551996776,0.371810820525,0.230000000000,538566
public-019,P2,0,6,0,2,2,0,18206,-0.957734398979,0.784697319902,0.240042571663,-0.160000000000,0.548428424529,0.230000000000,538525
public-019,P2,0,7,2,1,1,0,18207,-0.369210111665,0.769416830496,0.188475563586,0.203718970730,0.545033958810,0.265000000000,538641
public-019,P2,1,0,1,0,3,0,18210,-0.719352400337,1.285044095415,0.350000000000,0.176588393923,0.496653569100,0.195000000000,538566
public-019,P2,1,1,0,1,3,1,18211,-0.635999578846,1.230517822882,0.235075576467,-0.160000000000,0.308212341395,0.160000000000,538634
public-019,P2,1,2,1,3,1,0,18212,-1.091727983385,0.865983128374,-0.004036709137,0.176588393923,0.425437598192,0.265000000000,538524
public-019,P2,1,3,3,2,1,0,18213,-0.917117320851,0.811174801497,-0.147498124150,-0.103551996776,0.478604925187,0.195000000000,538524
public-019,P2,1,4,2,3,1,1,18214,-0.831328758904,0.919645049421,-0.063410905216,0.203718970730,0.312933600836,0.160000000000,538566
public-019,P2,1,5,3,1,3,0,18215,-0.764063448281,1.271668316254,0.170915546366,-0.103551996776,0.428390727996,0.265000000000,538630
public-019,P2,1,6,1,0,3,0,18216,-0.847208724760,1.266758447099,0.340042571663,0.176588393923,0.464971925144,0.195000000000,538566
public-019,P2,1,7,0,1,3,1,18217,-0.431738049522,1.017045373531,0.288475563586,-0.160000000000,0.329077107206,0.160000000000,538524
public-019,P2,2,0,2,3,0,0,18220,-0.594455881287,0.777504094830,0.450000000000,0.203718970730,0.407510620800,0.160000000000,538566
public-019,P2,2,1,3,1,2,1,18221,-0.634386991120,1.120563209317,0.335075576467,-0.103551996776,0.510476690435,0.265000000000,538524
public-019,P2,2,2,1,0,1,1,18222,-0.910984088049,0.819133753240,0.095963290863,0.176588393923,0.256867983814,0.160000000000,538566
public-019,P2,2,3,0,1,2,0,18223,-1.111728012071,1.021221697165,-0.047498124150,-0.160000000000,0.392701477076,0.160000000000,538524
public-019,P2,2,4,1,3,0,1,18224,-0.794171350690,0.605208355439,0.036589094784,0.176588393923,0.333801678903,0.265000000000,538634
